uid,title,company,domain,p_rnd,topic_id,topic_prob
li-4270557078|assistant research scientist (prep0003640),Assistant Research Scientist (PREP0003640),The Johns Hopkins University,bio,0.9585484266281121,4,0.7698418939848569
li-4302576772|summer 2026 - undergraduate mechanistic pharmacology internship,Summer 2026 - Undergraduate Mechanistic Pharmacology Internship,Bristol Myers Squibb,bio,0.8263771732648211,10,0.5052443305367589
"in-0c14bfb95d8636ca|lab technician - onsite, collegevillle, pa","Lab Technician - ONSITE, Collegevillle, PA",PerkinElmer,bio,0.7591786980628961,-1,0.11426249714662733
li-4286963886|biochemist,Biochemist,"Infosoft, Inc.",bio,0.864378174146016,-1,0.1575117047625753
go-g8-rMN_QzeLW1Hk5AAAAAA==|associate scientist / bench scientist,Associate Scientist / Bench Scientist,Integrated Resources INC,bio,0.9872245788574211,45,0.21405408124625167
in-555d2739d58dda31|clinical research principal investigator,Clinical Research Principal Investigator,Biologic-Scientific Research Institute SMO,bio,0.9967921574910481,2,0.004909295545421806
in-68ea3eff3012c97c|scientist v (pharmaceutical senior scientist),Scientist V (Pharmaceutical Senior Scientist),"Goldbelt, Inc.",bio,0.9481309056282041,42,0.9329436948328158
in-3a4953c56c1cfbb4|research specialist b (biomedical sciences),Research Specialist B (Biomedical Sciences),University of Pennsylvania,bio,0.8984924356142681,11,1.0
li-4272423380|medical technologist- microbiology lab,Medical Technologist- Microbiology Lab,RWJBarnabas Health,bio,0.695778429508209,51,1.0
go-NcibUljErv5qyNAvAAAAAA==|biologist-protein optimization team,Biologist-Protein Optimization Team,MyGradJob,bio,0.936545888582865,45,1.0
in-8e8e2fe382e7ccd0|medical laboratory scientist ii- core with blood bank,Medical Laboratory Scientist II- Core with Blood Bank,Quest Diagnostics,bio,0.9734517733256021,12,0.9473162163892466
in-108cf4831662274e|certifying scientist - toxicology,Certifying Scientist - Toxicology,Labcorp,bio,0.9578095277150471,-1,0.08935245930829407
in-7c9d74c66018c3b5|automation and assay research scientist,Automation and Assay Research Scientist,Alaka`ina Foundation Family of Companies,bio,0.9642428755760191,39,1.0
in-a6f1225fa938889a|purification development scientist,Purification Development Scientist,Genentech,bio,0.9559842149416601,-1,0.10246876310381824
in-b08785dca6c80c4c|temporary research assistant,Temporary Research Assistant,Rutgers University,bio,0.666041682163874,50,0.47677934601412525
in-a2aa1e118dac0596|hplc scientist - biochemistry,HPLC Scientist - Biochemistry,Eurofins,bio,0.9738610784212741,1,1.0
in-eed2ef15aad4c70b|research specialist a,Research Specialist A,University of Pennsylvania,bio,0.80797720948855,11,0.833802251928921
"in-17a0ae6814b863d4|lab operations associate - pharma (onsite – new brunswick, nj)","Lab Operations Associate - Pharma (Onsite – New Brunswick, NJ)","Stage 4 Solutions, Inc.",bio,0.675298084815343,26,1.0
"li-4305638465|medical technologist, lead - microbiology - full time, days (mercy fitzgerald)","Medical Technologist, Lead - Microbiology - Full Time, Days (Mercy Fitzgerald)",Trinity Health,bio,0.93063481648763,0,0.16571406913010311
in-686cbbd91d26a738|histocompatibility specialist - per diem,Histocompatibility Specialist - Per Diem,Children's Hospital of Philadelphia,bio,0.949375748634338,35,0.06681466283134385
li-4279701107|quality control chemist,Quality Control Chemist,Astrix,bio,0.97448593378067,3,1.0
li-4279700267|quality control analyst (pharma),Quality Control Analyst (Pharma),Astrix,bio,0.9545671939849851,3,0.42008954126587267
"in-502175687a8ad05d|medical laboratory scientist ii, prn","MEDICAL LABORATORY SCIENTIST II, PRN",University of Maryland Medical System,bio,0.8400068680445351,47,1.0
"in-4186b5bacf5a9ea7|post-doctoral fellow center for translational research, lab of dr. penn","Post-Doctoral Fellow Center for Translational Research, Lab of Dr. Penn",Thomas Jefferson University & Jefferson Health,bio,0.8030025760332741,58,1.0
in-fa982957e99d14ce|scientist / senior scientist - translational,Scientist / Senior Scientist - Translational,GSK,bio,0.9564892450968421,5,1.0
"li-4269826230|travel cath lab technologist - $3,113 per week - a1fvj000006trfvyao","Travel Cath Lab Technologist - $3,113 per week - a1fVJ000006TRFvYAO",Vivian Health,bio,0.791969239711761,44,0.9090514782016762
in-f28b9ec00837f76c|medical laboratory scientist ii,Medical Laboratory Scientist II,Quest Diagnostics,bio,0.9693453709284461,12,1.0
in-52c71878d6ecde24|clinical laboratory scientist,Clinical Laboratory Scientist,US Military Treatment Facilities under DHA,bio,0.791647434234619,33,0.5854116392242674
in-f22b990220a1d5f3|environmental scientist,Environmental Scientist,X-Energy,bio,0.536480098962783,20,1.0
li-4216578669|biotechnology research scientist,Biotechnology Research Scientist,SURVICE Engineering,bio,0.944061617056528,9,0.09658083787890351
in-e9279b36f68a42e6|medical technologist/medical laboratory technician,Medical Technologist/Medical Laboratory Technician,Patient First,bio,0.9757280151049291,0,1.0
in-c29e5f1915146aed|research technologist ii,Research Technologist II,Nemours Children's Health,bio,0.987943152586619,2,0.008338312097984366
"li-4265306123|[base in china]principal scientist, analytical development","[Base in China]Principal Scientist, Analytical Development",Legend Biotech,bio,0.9833947817484531,-1,0.06537203478712558
go-1fkq90hzYhAZOnhjAAAAAA==|associate scientist i / bench scientist,Associate Scientist I / Bench Scientist,Integrated Resources INC,bio,0.9872245788574211,45,0.2126501739705326
in-3e071d023a4f4647|research & development internship (may-aug) 2026,Research & Development Internship (May-Aug) 2026,Kenvue,bio,0.8826785286267591,-1,0.0250997729427854
in-ea0510264c22c06b|tech center analytical lab tech (2026-summer intern),TECH CENTER ANALYTICAL LAB TECH (2026-SUMMER INTERN),East Penn Manufacturing,bio,0.9475763042767841,-1,0.0489575333012307
"in-1d9e0392dfd91336|senior scientist, in vivo pharmacology, oncology r&d","Senior Scientist, In Vivo Pharmacology, Oncology R&D",AstraZeneca,bio,0.8734616041183471,-1,0.05209868643145422
li-4274023051|assistant research scientist (prep0003674),Assistant Research Scientist (PREP0003674),The Johns Hopkins University,bio,0.898684481779734,4,0.3424340471827967
in-7f5689c5b8040560|research associate/scientist,Research Associate/Scientist,Hansoh Bio,bio,0.823490579922994,23,0.13474355155230908
"li-4261028262|scientist i, gxp bioanalytical clinical pharmacology","Scientist I, GxP Bioanalytical Clinical Pharmacology","PTC Therapeutics, Inc.",bio,0.9867713650067641,-1,0.11790889960376918
"li-4275497496|scientist, oncology discovery","Scientist, Oncology Discovery",Johnson & Johnson Innovative Medicine,bio,0.987818737824757,6,1.0
in-43e359e326b993de|postdoctoral associate,Postdoctoral Associate,Rutgers University,bio,0.9244624574979141,13,1.0
li-4204625694|development of chemical sensors through peptide interactions,Development of Chemical Sensors through Peptide Interactions,ORAU,bio,0.9787154396375021,9,0.0568831930860795
in-8b6032c333b4f676|research specialist,Research Specialist,Johns Hopkins University,bio,0.963575700918833,2,0.022319811454420104
in-12e821cce7a8ee51|laboratory research technician,Laboratory Research Technician,University of Pittsburgh,bio,0.998371164004007,22,0.7995743406557951
li-4280948706|assistant professor or researcher,Assistant Professor or Researcher,Penn State University,bio,0.7287009060382841,18,1.0
in-a81d7de120038706|medical laboratory scientist i,Medical Laboratory Scientist I,Quest Diagnostics,bio,0.9819448590278621,12,0.1723109562325061
in-d743e6c110e54fd1|office administrative coordinator,Office Administrative Coordinator,GenScript ProBio,bio,0.6962874382734291,7,0.3211576572051331
in-35a585b96628840e|research specialist d,Research Specialist D,University of Pennsylvania,bio,0.874319016933441,11,0.6107276255295231
li-4296170023|research associate,Research Associate,Inside Higher Ed,bio,0.809944093227386,28,1.0
in-9a0d6edd180df040|plant science program manager,Plant Science Program Manager,McCormick & Company,bio,0.520894552270571,49,1.0
in-f93b1bf1e881d411|associate chemist - organic prep- environment testing - 3rd shift,Associate Chemist - Organic Prep- Environment Testing - 3rd Shift,Eurofins,bio,0.9445033669471741,1,0.2707441450249029
li-4285960364|associate scientist-entry level media prep (2nd shift),Associate Scientist-Entry Level Media Prep (2nd Shift),Eurofins BioPharma Product Testing North America,bio,0.8626213073730461,1,1.0
in-eaea7bb3bee249cf|post doctoral associate,Post Doctoral Associate,University of Pittsburgh,bio,0.970816473166147,16,0.08096394056146826
li-4275366426|qc scientist,QC Scientist,Joulé,bio,0.9178296923637391,3,1.0
in-2c5c64ac2b206fad|postdoctoral fellowship in viral immunity,Postdoctoral fellowship in viral immunity,National Institutes of Health,bio,0.895898461341857,-1,0.004798767482262583
"in-ae33bfdddc2675f7|medical laboratory scientist, core lab, evenings","Medical Laboratory Scientist, Core Lab, Evenings",University of Maryland Medical System,bio,0.9703907171885171,47,1.0
"in-55fcb4d8cfa30363|associate director, msat, downstream drug substance","Associate Director, MSAT, Downstream Drug Substance",Otsuka,bio,0.70437749226888,14,0.12238688130589072
in-cda5f0516129bf41|bioinformatics fellow - ai/ml for organoid optimization,Bioinformatics Fellow - AI/ML for Organoid Optimization,Axle,bio,0.928921560446421,48,1.0
li-4307655807|laboratory technician 2,Laboratory Technician 2,Comrise,bio,0.922929326693216,36,0.3425857727289937
in-bd5807570c8127cc|post doctoral associate,Post Doctoral Associate,University of Pittsburgh,bio,0.9328808983167011,16,0.23244283385232317
in-f22194eb9825dd64|medical technologist/medical laboratory technician,Medical Technologist/Medical Laboratory Technician,Patient First,bio,0.9745354453722631,0,1.0
"li-4272121376|associate scientist, molecular biology","Associate Scientist, Molecular Biology",GenScript,bio,0.9940855701764421,7,0.7100497878853357
li-4304456474|professor of biology,Professor of Biology,DataAnnotation,bio,0.545035640398661,-1,0.0002589566927424144
li-4264831436|research associate ii,Research Associate II,Rutgers University,bio,0.9803843299547831,50,1.0
"li-4296640750|associate scientist i, biology","Associate Scientist I, Biology","PTC Therapeutics, Inc.",bio,0.99678885936737,-1,0.10155683188307384
in-c54a322109ebb884|research specialist a/b (department of pathology and laboratory medicine),Research Specialist A/B (Department of Pathology and Laboratory Medicine),University of Pennsylvania,bio,0.9572439988454181,11,1.0
in-abef25ba6a7fc808|senior environmental chemist- pfas,Senior Environmental Chemist- PFAS,Eurofins USA Medical Devices,bio,0.993436475594838,1,0.65095559945128
in-39c72b9e2405c551|radiation oncologist-thoracic,Radiation Oncologist-Thoracic,Johns Hopkins University,bio,0.852395335833231,33,1.0
li-4274010123|research tech ii,Research Tech II,Children's Hospital of Philadelphia,bio,0.9876715342203771,35,0.05610578714274813
li-4270541343|travel allied health professional cath lab technologist,Travel Allied Health Professional Cath Lab Technologist,Vibra Travels,bio,0.820810735225677,30,0.21403884500406542
"li-4300111885|manager, screening & compound management","Manager, Screening & Compound Management","PTC Therapeutics, Inc.",bio,0.7398628195126851,-1,0.09903605514456532
in-083201a9823a4a45|research technician- mir lab,Research Technician- Mir lab,Howard Hughes Medical Institute,bio,0.9914559721946711,-1,0.05597442797343846
li-4299238989|associate scientist,Associate Scientist,Pharmaron,bio,0.9335856636365251,-1,0.26389439545838195
in-e895f005182b6ea2|scientist ii or iii – analytical chemist metrology specialist,Scientist II or III – Analytical Chemist Metrology Specialist,Parexel,bio,0.9519054889678951,-1,0.08230920018328823
in-ada05963ed381386|lab assistant,Lab Assistant,Rutgers University,bio,0.9726488590240471,8,1.0
li-4257456349|research specialist l/ll,Research Specialist l/ll,Princeton University,bio,0.9715795516967771,2,0.012409872408876496
in-5ccbde5591225777|senior scientist,Senior Scientist,Just Born,bio,0.5702272752920781,49,1.0
"in-4e879ba1e18bcba0|spring co-op - immunology, genomics and translational early development","Spring Co-Op - Immunology, Genomics and Translational Early Development",Bristol Myers Squibb,bio,0.7611029843489321,10,0.32718769584392793
in-680a112f28796576|chemical process engineer dev program (pedp) job,Chemical Process Engineer Dev Program (PEDP) Job,Armstrong World Industries,bio,0.6215865512688951,26,0.10890799624373275
in-5c59ac49f2476fc4|research specialist b/c,Research Specialist B/C,University of Pennsylvania,bio,0.8916230400403341,11,0.7893193774676341
li-4204631111|biomaterials integration and processing,Biomaterials integration and processing,ORAU,bio,0.980678101380666,9,0.06465575966599595
li-4251567002|scientific consultant - part-time,Scientific Consultant - Part-Time,Penn State University,bio,0.7668443222840621,18,0.32165041588332677
in-3888f20e600fd357|medical laboratory scientist,Medical Laboratory Scientist,Spring Health,bio,0.9803743561108901,0,0.23398237032129895
li-4274024038|assistant research scientist (prep0003667),Assistant Research Scientist (PREP0003667),The Johns Hopkins University,bio,0.9171561201413471,4,0.5469879086742024
li-3992718219|lab technologist - weekends friday - sunday 06:00 pm - 06:00 am (overnights),Lab Technologist - Weekends Friday - Sunday 06:00 PM - 06:00 AM (OVERNIGHTS),MillenniumSoft Inc,bio,0.669385182360808,38,1.0
in-7afdb420863c15c6|post-doctoral fellow,Post-doctoral Fellow,National Institutes of Health,bio,0.7916592061519621,25,0.23482742571680143
li-4244847003|research associate i,Research Associate I,Goldbelt Apex LLC,bio,0.9915254513422641,15,0.8548428744303769
in-56a41840f2779bce|lab technician,Lab Technician,Centers Health Care,bio,0.8133073647816971,-1,0.06148562805020709
in-027b4119c8b0d18c|scientist / sr. scientist - analytical chemistry / biologics,Scientist / Sr. Scientist - Analytical Chemistry / Biologics,Thermo Fisher Scientific,bio,0.99629271030426,34,0.848006927945587
in-952ba8c4473e70cb|medical laboratory scientist (mls)/medical lab technician (mlt)/laboratory support technician,Medical Laboratory Scientist (MLS)/Medical Lab Technician (MLT)/Laboratory Support Technician,UPMC,bio,0.998750925064086,0,1.0
li-4296127548|2026 future talent program - chemical biotechnologies - intern,2026 Future Talent Program - Chemical Biotechnologies - Intern,Merck,bio,0.989808857440948,57,1.0
in-a8e3a4e6244f8e09|post-doctoral associate,Post-Doctoral Associate,University of Maryland University College,bio,0.8688700596491491,-1,0.07929017190755912
in-44fae541822ad2a7|medical laboratory scientist i - serology,Medical Laboratory Scientist I - Serology,Quest Diagnostics,bio,0.9851239522298171,12,0.2163103673512635
li-4292505147|bioassay scientist,Bioassay Scientist,Katalyst CRO,bio,0.9682640631993611,43,1.0
